traceCompVal;sizeOfUncertainty;scenario;canBeTurnedOff;rate
771;0.361727007;2;1;0.6
145;0.286948045;2;1;0.6
620;0.596871955;2;1;0.6
57948;1.000000000;2;1;0.6
482;0.000050844;2;1;0.6
67;0.564836412;2;1;0.6
60;0.000029952;2;1;0.6
4147;0.938146419;2;1;0.6
22;0.626216369;2;1;0.6
57948;1.000000000;2;1;0.6
1;0.000041203;2;1;0.6
476;0.692669903;2;1;0.6
1086;0.000047529;2;1;0.6
188;0.000035423;2;1;0.6
157;0.000035355;2;1;0.6
389;0.315823368;2;1;0.6
5415;0.000035257;2;1;0.6
147;0.000044535;2;1;0.6
4147;0.914288609;2;1;0.6
57948;1.000000000;2;1;0.6
721;0.143826805;2;1;0.6
1;0.392473129;2;1;0.6
1;0.070215036;2;1;0.6
249;0.562983886;2;1;0.6
4147;0.886367474;2;1;0.6
57948;1.000000000;2;1;0.6
429;0.000041937;2;1;0.6
294;0.373055401;2;1;0.6
720;0.557034243;2;1;0.6
253;0.000045648;2;1;0.6
57948;1.000000000;2;1;0.6
318;0.810350388;2;1;0.6
19;0.548324540;2;1;0.6
108;0.205052008;2;1;0.6
1132;0.098077754;2;1;0.6
908;0.531276443;2;1;0.6
22;0.272343843;2;1;0.6
202;0.551926708;2;1;0.6
645;0.084140777;2;1;0.6
57948;1.000000000;2;1;0.6
3660;0.253630640;2;1;0.6
396;0.000027463;2;1;0.6
1;0.322430660;2;1;0.6
2636;0.531043328;2;1;0.6
13;0.019396891;2;1;0.6
1132;0.024256355;2;1;0.6
327;0.930235044;2;1;0.6
57948;1.000000000;2;1;0.6
427;0.600020931;2;1;0.6
41;0.798036078;2;1;0.6
15;0.355931234;2;1;0.6
2;0.188416074;2;1;0.6
138;0.406003315;2;1;0.6
32;0.661777128;2;1;0.6
57948;1.000000000;2;1;0.6
18;0.000034988;2;1;0.6
34;0.000031917;2;1;0.6
57948;1.000000000;2;1;0.6
2131;0.842399376;2;1;0.6
45;0.000036296;2;1;0.6
2;0.316525163;2;1;0.6
1;0.108688518;2;1;0.6
14;0.485422731;2;1;0.6
2636;0.713517622;2;1;0.6
421;0.403686323;2;1;0.6
4;0.315983580;2;1;0.6
31;0.000040081;2;1;0.6
105;0.000046390;2;1;0.6
33;0.064037399;2;1;0.6
1045;0.736295283;2;1;0.6
3;0.601814892;2;1;0.6
115;0.933964666;2;1;0.6
238;0.042389348;2;1;0.6
271;0.243576646;2;1;0.6
57948;1.000000000;2;1;0.6
52;0.000042308;2;1;0.6
71;0.646481310;2;1;0.6
20;0.731573982;2;1;0.6
108;0.000030432;2;1;0.6
3147;0.000025979;2;1;0.6
1;0.468885785;2;1;0.6
428;0.731713590;2;1;0.6
2131;0.000051215;2;1;0.6
133;0.432014097;2;1;0.6
1055;0.106628825;2;1;0.6
24;0.000041566;2;1;0.6
3147;0.707324677;2;1;0.6
507;0.246936590;2;1;0.6
246;0.554018555;2;1;0.6
19;0.435137123;2;1;0.6
26;0.192342421;2;1;0.6
57948;1.000000000;2;1;0.6
108;0.000030432;2;1;0.6
13;0.819380542;2;1;0.6
115;0.000040463;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
14;0.506810384;2;1;0.6
123;0.798474922;2;1;0.6
3300;0.000036370;2;1;0.6
57948;1.000000000;2;1;0.6
81;0.286283665;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
124;0.000039928;2;1;0.6
6;0.178247745;2;1;0.6
1;0.504365382;2;1;0.6
4162;0.894381761;2;1;0.6
3;0.000034095;2;1;0.6
1;0.399359223;2;1;0.6
57948;1.000000000;2;1;0.6
1;0.270863837;2;1;0.6
1;0.000032438;2;1;0.6
74;0.593034963;2;1;0.6
57948;1.000000000;2;1;0.6
328;0.280716625;2;1;0.6
1;0.519588833;2;1;0.6
104;0.000046762;2;1;0.6
65;0.000038844;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
3670;0.844565989;2;1;0.6
1405;0.065604981;2;1;0.6
0;0.340545317;2;1;0.6
2;0.109922428;2;1;0.6
1405;0.218637621;2;1;0.6
1405;0.082675269;2;1;0.6
1009;0.686284989;2;1;0.6
162;0.000039818;2;1;0.6
57948;1.000000000;2;1;0.6
5;0.293412801;2;1;0.6
3;0.421707382;2;1;0.6
7;0.000030923;2;1;0.6
391;0.976745084;2;1;0.6
125;0.821098713;2;1;0.6
76;0.911867144;2;1;0.6
76;0.876671011;2;1;0.6
57948;1.000000000;2;1;0.6
10;0.600014435;2;1;0.6
4162;0.767864983;2;1;0.6
4162;0.745463142;2;1;0.6
1421;0.987342233;2;1;0.6
57948;1.000000000;2;1;0.6
4162;0.833338962;2;1;0.6
3;0.284510533;2;1;0.6
57948;1.000000000;2;1;0.6
1682;0.781025880;2;1;0.6
169;0.000038856;2;1;0.6
2;0.763166272;2;1;0.6
1;0.426941085;2;1;0.6
1405;0.631591253;2;1;0.6
581;0.617514414;2;1;0.6
102;0.813338529;2;1;0.6
125;0.852635306;2;1;0.6
57948;1.000000000;2;1;0.6
189;0.584631417;2;1;0.6
303;0.921827470;2;1;0.6
66;0.276219756;2;1;0.6
23;0.000043830;2;1;0.6
1;0.470675930;2;1;0.6
4;0.507371810;2;1;0.6
327;0.288016392;2;1;0.6
298;0.000040824;2;1;0.6
90;0.356939661;2;1;0.6
209;0.079000693;2;1;0.6
90;0.964458654;2;1;0.6
1899;0.808649148;2;1;0.6
915;0.412807042;2;1;0.6
1;0.403949646;2;1;0.6
434;0.984127461;2;1;0.6
168;0.000041608;2;1;0.6
1;0.329858432;2;1;0.6
3913;0.966667681;2;1;0.6
974;0.000030620;2;1;0.6
16;0.744617846;2;1;0.6
71;0.000043567;2;1;0.6
223;0.603106957;2;1;0.6
147;0.637942456;2;1;0.6
438;0.000035999;2;1;0.6
1917;0.886302102;2;1;0.6
1;0.577998806;2;1;0.6
207;0.396573724;2;1;0.6
36;0.280732751;2;1;0.6
28;0.000053393;2;1;0.6
1189;0.000043340;2;1;0.6
7;0.487032620;2;1;0.6
57948;1.000000000;2;1;0.6
191;0.945947892;2;1;0.6
569;0.589581059;2;1;0.6
595;0.000041349;2;1;0.6
57948;1.000000000;2;1;0.6
2819;0.543883688;2;1;0.6
197;0.240863531;2;1;0.6
2;0.276832806;2;1;0.6
690;0.799546536;2;1;0.6
267;0.831333001;2;1;0.6
57948;1.000000000;2;1;0.6
98;0.218913769;2;1;0.6
182;0.338216775;2;1;0.6
115;0.000036412;2;1;0.6
137;0.321614184;2;1;0.6
246;0.060637938;2;1;0.6
48;0.000025588;2;1;0.6
2;0.196661455;2;1;0.6
57948;1.000000000;2;1;0.6
1164;0.181847332;2;1;0.6
657;1.000000000;2;1;0.6
0;0.227429632;2;1;0.6
924;0.000032288;2;1;0.6
57948;1.000000000;2;1;0.6
225;0.000051215;2;1;0.6
184;0.000031836;2;1;0.6
23;0.000057895;2;1;0.6
3;0.000031669;2;1;0.6
57948;1.000000000;2;1;0.6
38;0.000035489;2;1;0.6
300;0.581602225;2;1;0.6
2;0.170760921;2;1;0.6
4;0.513532735;2;1;0.6
57948;1.000000000;2;1;0.6
704;0.000041442;2;1;0.6
57948;1.000000000;2;1;0.6
924;0.024541300;2;1;0.6
49;0.320203755;2;1;0.6
156;0.839895959;2;1;0.6
57948;1.000000000;2;1;0.6
3;0.000032288;2;1;0.6
177;0.833339794;2;1;0.6
26;0.000036453;2;1;0.6
0;0.358178011;2;1;0.6
11;0.000028643;2;1;0.6
4;0.000039387;2;1;0.6
1967;0.845246021;2;1;0.6
719;0.000029690;2;1;0.6
648;0.000041694;2;1;0.6
18;0.000048016;2;1;0.6
124;0.000030861;2;1;0.6
3652;0.476212054;2;1;0.6
268;0.000030608;2;1;0.6
11;0.000038705;2;1;0.6
73;0.348861738;2;1;0.6
115;0.579380319;2;1;0.6
927;0.282025727;2;1;0.6
453;0.475546961;2;1;0.6
2;0.375181568;2;1;0.6
1008;0.000031164;2;1;0.6
30;0.475160946;2;1;0.6
1168;0.000035339;2;1;0.6
187;0.857150810;2;1;0.6
273;0.141301614;2;1;0.6
40;0.177411367;2;1;0.6
41;0.000029981;2;1;0.6
15;0.409028320;2;1;0.6
433;0.011619757;2;1;0.6
4627;0.567586184;2;1;0.6
187;0.000038597;2;1;0.6
4109;0.956523207;2;1;0.6
4109;0.914896491;2;1;0.6
3927;0.000043421;2;1;0.6
30;0.556031136;2;1;0.6
62;0.000036060;2;1;0.6
5214;0.680862316;2;1;0.6
27;0.207759531;2;1;0.6
57948;1.000000000;2;1;0.6
1804;0.000025236;2;1;0.6
60;0.439809830;2;1;0.6
107;0.306657128;2;1;0.6
57948;1.000000000;2;1;0.6
124;0.161586200;2;1;0.6
57948;1.000000000;2;1;0.6
1192;0.000036338;2;1;0.6
331;0.000040616;2;1;0.6
151;0.000034457;2;1;0.6
182;0.610401901;2;1;0.6
543;0.920637454;2;1;0.6
18;0.183096403;2;1;0.6
2;0.437863567;2;1;0.6
557;0.073756715;2;1;0.6
4109;0.929826931;2;1;0.6
87;0.061586858;2;1;0.6
3652;0.000041195;2;1;0.6
183;0.140383315;2;1;0.6
2;0.532739190;2;1;0.6
298;0.830626088;2;1;0.6
300;0.666681017;2;1;0.6
18;0.000022007;2;1;0.6
2;0.354147293;2;1;0.6
5214;0.851618135;2;1;0.6
13;0.444469747;2;1;0.6
489;0.794127045;2;1;0.6
57948;1.000000000;2;1;0.6
5;0.000039610;2;1;0.6
57948;1.000000000;2;1;0.6
886;0.811695021;2;1;0.6
145;0.461154895;2;1;0.6
80;0.315950362;2;1;0.6
3932;0.000030432;2;1;0.6
875;0.358711780;2;1;0.6
57948;1.000000000;2;1;0.6
4109;0.832026670;2;1;0.6
1004;0.000042425;2;1;0.6
311;0.776007399;2;1;0.6
118;0.487627205;2;1;0.6
106;0.000037711;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
4551;0.000043050;2;1;0.6
400;0.343152857;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
517;0.802333651;2;1;0.6
22;0.197578033;2;1;0.6
4;0.000047324;2;1;0.6
369;0.000020783;2;1;0.6
62;0.000045464;2;1;0.6
151;0.337103861;2;1;0.6
3;0.375020337;2;1;0.6
25;0.000037473;2;1;0.6
33;0.055086218;2;1;0.6
1;0.547583645;2;1;0.6
57948;1.000000000;2;1;0.6
7;0.058210112;2;1;0.6
57948;1.000000000;2;1;0.6
22;0.000043320;2;1;0.6
416;0.307180645;2;1;0.6
628;0.000027310;2;1;0.6
1783;0.004418316;2;1;0.6
1;0.642867648;2;1;0.6
130;0.000030803;2;1;0.6
9;0.000040673;2;1;0.6
188;0.416691391;2;1;0.6
74;0.415364925;2;1;0.6
760;0.000043793;2;1;0.6
10;0.000041866;2;1;0.6
628;0.031437940;2;1;0.6
0;0.606348269;2;1;0.6
160;0.000032979;2;1;0.6
29;0.214997647;2;1;0.6
57948;1.000000000;2;1;0.6
853;0.252894235;2;1;0.6
784;0.000036578;2;1;0.6
602;0.000042454;2;1;0.6
125;0.000031853;2;1;0.6
4;0.442747880;2;1;0.6
3970;0.672052991;2;1;0.6
13;0.000027072;2;1;0.6
57948;1.000000000;2;1;0.6
1;0.177806684;2;1;0.6
151;0.241863066;2;1;0.6
57948;1.000000000;2;1;0.6
61;0.000029048;2;1;0.6
195;0.387521140;2;1;0.6
147;0.000044401;2;1;0.6
108;0.000040075;2;1;0.6
27;0.239726417;2;1;0.6
232;0.000044535;2;1;0.6
1;0.381795045;2;1;0.6
57948;1.000000000;2;1;0.6
4551;0.000043050;2;1;0.6
1783;0.000025236;2;1;0.6
57948;1.000000000;2;1;0.6
244;0.502231090;2;1;0.6
104;0.000056411;2;1;0.6
1;0.442306555;2;1;0.6
3283;0.931679504;2;1;0.6
4551;0.000043050;2;1;0.6
234;0.000038597;2;1;0.6
27;0.179882975;2;1;0.6
120;0.000033683;2;1;0.6
247;0.489378189;2;1;0.6
425;0.000042308;2;1;0.6
1;0.268762640;2;1;0.6
339;0.000033559;2;1;0.6
8;0.232018403;2;1;0.6
16;0.641521667;2;1;0.6
59;0.000042473;2;1;0.6
57948;1.000000000;2;1;0.6
2;0.312524958;2;1;0.6
224;0.000051215;2;1;0.6
425;0.000032661;2;1;0.6
33;0.245741049;2;1;0.6
11;0.277811280;2;1;0.6
1;0.000042499;2;1;0.6
115;0.000034618;2;1;0.6
3;0.673544708;2;1;0.6
57948;1.000000000;2;1;0.6
1164;0.000035628;2;1;0.6
425;0.000031142;2;1;0.6
2;0.142093156;2;1;0.6
1;0.520971798;2;1;0.6
214;0.613036532;2;1;0.6
1126;0.000042679;2;1;0.6
146;0.363656877;2;1;0.6
216;0.106162029;2;1;0.6
278;0.000032242;2;1;0.6
2277;0.000040081;2;1;0.6
0;0.000037574;2;1;0.6
1690;0.842110068;2;1;0.6
26;0.140391134;2;1;0.6
420;0.000045113;2;1;0.6
333;0.791968870;2;1;0.6
1433;0.447782836;2;1;0.6
57948;1.000000000;2;1;0.6
2001;0.853336763;2;1;0.6
2001;0.506898582;2;1;0.6
10;0.000046762;2;1;0.6
151;0.307725783;2;1;0.6
2821;0.792693852;2;1;0.6
921;0.691184493;2;1;0.6
3925;0.071468891;2;1;0.6
230;0.227061497;2;1;0.6
57948;1.000000000;2;1;0.6
67;0.370762673;2;1;0.6
1;0.347796704;2;1;0.6
57948;1.000000000;2;1;0.6
230;0.000042423;2;1;0.6
1;0.492909847;2;1;0.6
4348;0.000044906;2;1;0.6
22;0.328970774;2;1;0.6
1503;0.000044068;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
141;0.068687177;2;1;0.6
57948;1.000000000;2;1;0.6
111;0.126376430;2;1;0.6
101;0.552136706;2;1;0.6
57948;1.000000000;2;1;0.6
111;0.425392350;2;1;0.6
566;0.508487893;2;1;0.6
16;0.640013628;2;1;0.6
1107;0.707076469;2;1;0.6
79;0.312523534;2;1;0.6
57948;1.000000000;2;1;0.6
29;0.224786767;2;1;0.6
9;0.287261806;2;1;0.6
4348;0.250033679;2;1;0.6
57948;1.000000000;2;1;0.6
23;0.669769250;2;1;0.6
105;0.000029022;2;1;0.6
57948;1.000000000;2;1;0.6
114;0.000020783;2;1;0.6
15;0.000039562;2;1;0.6
573;0.982609109;2;1;0.6
449;0.601868549;2;1;0.6
57948;1.000000000;2;1;0.6
60;0.000032783;2;1;0.6
656;0.000032401;2;1;0.6
57948;1.000000000;2;1;0.6
554;0.759205874;2;1;0.6
57948;1.000000000;2;1;0.6
4268;0.863950173;2;1;0.6
57948;1.000000000;2;1;0.6
19;0.000046143;2;1;0.6
10;0.950001577;2;1;0.6
417;0.752010769;2;1;0.6
154;0.230116612;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
207;0.000034886;2;1;0.6
0;0.443360484;2;1;0.6
19;0.000027834;2;1;0.6
57948;1.000000000;2;1;0.6
3024;0.715527905;2;1;0.6
4268;0.053754138;2;1;0.6
119;0.000044439;2;1;0.6
109;0.587315318;2;1;0.6
57948;1.000000000;2;1;0.6
4268;0.948981315;2;1;0.6
16;0.083058806;2;1;0.6
4;0.552019425;2;1;0.6
129;0.000039478;2;1;0.6
70;0.616111660;2;1;0.6
0;0.290839732;2;1;0.6
4268;0.833338962;2;1;0.6
8;0.801331214;2;1;0.6
30;0.000047547;2;1;0.6
57948;1.000000000;2;1;0.6
554;0.878508849;2;1;0.6
634;0.201492742;2;1;0.6
314;0.861290121;2;1;0.6
4268;0.776985949;2;1;0.6
5374;0.000035257;2;1;0.6
3812;0.674712196;2;1;0.6
3812;0.030574288;2;1;0.6
5374;0.141762543;2;1;0.6
1748;0.072041447;2;1;0.6
39;0.183605145;2;1;0.6
87;0.000040156;2;1;0.6
109;0.565928903;2;1;0.6
1788;0.637373673;2;1;0.6
1;0.495818082;2;1;0.6
4;0.520308285;2;1;0.6
177;0.759624770;2;1;0.6
57948;1.000000000;2;1;0.6
771;0.020980875;2;1;0.6
8;0.411787218;2;1;0.6
214;0.603595849;2;1;0.6
6;0.000036749;2;1;0.6
1;0.847463968;2;1;0.6
57948;1.000000000;2;1;0.6
195;0.684222207;2;1;0.6
1177;0.766676972;2;1;0.6
353;0.000043050;2;1;0.6
57948;1.000000000;2;1;0.6
81;0.204574385;2;1;0.6
32;0.085864242;2;1;0.6
1986;0.983827907;2;1;0.6
57948;1.000000000;2;1;0.6
1788;0.257375542;2;1;0.6
57948;1.000000000;2;1;0.6
2;0.688538808;2;1;0.6
52;0.344122292;2;1;0.6
433;0.296320507;2;1;0.6
6;0.196532746;2;1;0.6
109;0.172441032;2;1;0.6
5374;0.925928538;2;1;0.6
409;0.978022590;2;1;0.6
344;0.013930903;2;1;0.6
161;0.000030432;2;1;0.6
644;0.049721899;2;1;0.6
240;0.747403239;2;1;0.6
1166;0.155202513;2;1;0.6
182;0.120039072;2;1;0.6
240;0.885968256;2;1;0.6
181;0.261291693;2;1;0.6
146;0.523452536;2;1;0.6
833;0.000030782;2;1;0.6
1166;0.000035628;2;1;0.6
4824;0.016849050;2;1;0.6
87;0.057164993;2;1;0.6
1416;0.916669698;2;1;0.6
42;0.000038572;2;1;0.6
3;0.294898974;2;1;0.6
558;0.000037855;2;1;0.6
113;0.879125778;2;1;0.6
909;0.202162600;2;1;0.6
57948;1.000000000;2;1;0.6
268;0.586217371;2;1;0.6
909;0.084898645;2;1;0.6
1096;0.816422181;2;1;0.6
4824;0.000043050;2;1;0.6
11;0.165063362;2;1;0.6
31;0.298884720;2;1;0.6
122;0.312251323;2;1;0.6
57948;1.000000000;2;1;0.6
564;0.474700311;2;1;0.6
5;0.213227511;2;1;0.6
149;0.000062349;2;1;0.6
0;0.296928346;2;1;0.6
132;0.193906694;2;1;0.6
24;0.454920564;2;1;0.6
57948;1.000000000;2;1;0.6
165;0.187520600;2;1;0.6
70;0.038408769;2;1;0.6
1035;0.635482215;2;1;0.6
468;0.132418794;2;1;0.6
310;0.528969224;2;1;0.6
908;0.000056411;2;1;0.6
466;0.586392037;2;1;0.6
5;0.843686448;2;1;0.6
5;0.469908485;2;1;0.6
58;0.000035752;2;1;0.6
0;0.000032294;2;1;0.6
57948;1.000000000;2;1;0.6
17;0.093049709;2;1;0.6
55;0.000053442;2;1;0.6
1687;0.078720458;2;1;0.6
214;0.603906105;2;1;0.6
913;0.000032046;2;1;0.6
3895;0.657481688;2;1;0.6
54;0.151745231;2;1;0.6
1;0.328515611;2;1;0.6
24;0.962265691;2;1;0.6
263;0.220508025;2;1;0.6
1;0.391132734;2;1;0.6
57948;1.000000000;2;1;0.6
4824;0.353563184;2;1;0.6
347;0.046533921;2;1;0.6
165;0.000025557;2;1;0.6
263;0.000039308;2;1;0.6
6;0.488156403;2;1;0.6
57948;1.000000000;2;1;0.6
5317;0.797879467;2;1;0.6
1096;0.869191387;2;1;0.6
1;0.495512633;2;1;0.6
1;0.079190792;2;1;0.6
12;0.324253354;2;1;0.6
265;0.000037019;2;1;0.6
50;0.000038651;2;1;0.6
918;0.708616538;2;1;0.6
1;0.236352950;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
346;0.820303087;2;1;0.6
0;0.109541432;2;1;0.6
5;0.538848438;2;1;0.6
237;0.424467097;2;1;0.6
715;0.000053071;2;1;0.6
57948;1.000000000;2;1;0.6
8;0.168752540;2;1;0.6
4601;0.000043050;2;1;0.6
91;0.000041639;2;1;0.6
1017;0.000049731;2;1;0.6
1901;0.192088981;2;1;0.6
55;0.047186225;2;1;0.6
4;0.099045329;2;1;0.6
57948;1.000000000;2;1;0.6
8;0.000041566;2;1;0.6
283;0.000037869;2;1;0.6
9;0.249650708;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
208;0.881894454;2;1;0.6
2;0.723628142;2;1;0.6
2;0.188259810;2;1;0.6
4;0.396494958;2;1;0.6
1146;0.932206283;2;1;0.6
332;0.000033401;2;1;0.6
924;0.610435819;2;1;0.6
85;0.496565623;2;1;0.6
4601;0.000043050;2;1;0.6
82;0.000036314;2;1;0.6
2;0.473081840;2;1;0.6
99;0.000038314;2;1;0.6
588;0.000035257;2;1;0.6
910;0.490022334;2;1;0.6
12;0.674014876;2;1;0.6
1040;0.244298091;2;1;0.6
599;0.143597510;2;1;0.6
18;0.438797350;2;1;0.6
2;0.413066125;2;1;0.6
269;0.000030880;2;1;0.6
2092;0.625019206;2;1;0.6
0;0.474029824;2;1;0.6
1856;0.000025236;2;1;0.6
18;0.296729479;2;1;0.6
1;0.000034447;2;1;0.6
14;0.763015494;2;1;0.6
1174;0.000041422;2;1;0.6
1;0.546701826;2;1;0.6
1053;0.000032050;2;1;0.6
57948;1.000000000;2;1;0.6
1856;0.000025236;2;1;0.6
68;0.000021652;2;1;0.6
81;0.000045983;2;1;0.6
18;0.015416346;2;1;0.6
848;0.165315124;2;1;0.6
199;0.000026721;2;1;0.6
491;0.000035999;2;1;0.6
1;0.437244687;2;1;0.6
57948;1.000000000;2;1;0.6
4601;0.000043050;2;1;0.6
20;0.415531804;2;1;0.6
44;0.000050772;2;1;0.6
186;0.000040689;2;1;0.6
559;0.772463703;2;1;0.6
250;0.112805896;2;1;0.6
130;0.000050844;2;1;0.6
57948;1.000000000;2;1;0.6
269;0.000032929;2;1;0.6
1463;0.606072302;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
189;0.000040212;2;1;0.6
44;0.000048423;2;1;0.6
11;0.000028638;2;1;0.6
57948;1.000000000;2;1;0.6
2001;0.542990628;2;1;0.6
140;0.026304072;2;1;0.6
57948;1.000000000;2;1;0.6
57948;1.000000000;2;1;0.6
19;0.000036065;2;1;0.6
1;0.688381811;2;1;0.6
7;0.053680868;2;1;0.6
233;0.000033704;2;1;0.6
203;0.518977876;2;1;0.6
0;0.731744313;2;1;0.6
55;0.000053442;2;1;0.6
417;0.000036741;2;1;0.6
57948;1.000000000;2;1;0.6
20;0.719770629;2;1;0.6
475;0.484745167;2;1;0.6
481;0.254739634;2;1;0.6
1999;0.344515367;2;1;0.6
741;0.000035640;2;1;0.6
417;0.256437577;2;1;0.6
3970;0.000030432;2;1;0.6
3;0.186733785;2;1;0.6
3202;0.000037483;2;1;0.6
287;0.614768809;2;1;0.6
57948;1.000000000;2;1;0.6
154;0.365876045;2;1;0.6
1443;0.934491883;2;1;0.6
645;0.750009371;2;1;0.6
57948;1.000000000;2;1;0.6
307;0.352215995;2;1;0.6
33;0.440704027;2;1;0.6
2001;0.581976987;2;1;0.6
1009;0.000033401;2;1;0.6
5506;0.490654663;2;1;0.6
2001;0.722530971;2;1;0.6
26;0.310904323;2;1;0.6
3345;0.000036370;2;1;0.6
73;0.209896776;2;1;0.6
21;0.537135640;2;1;0.6
132;0.020287710;2;1;0.6
119;0.208468557;2;1;0.6
3970;0.552645193;2;1;0.6
3;0.725566243;2;1;0.6
118;0.149458616;2;1;0.6
5;0.146064109;2;1;0.6
2001;0.690483427;2;1;0.6
3970;0.344847525;2;1;0.6
146;0.342881227;2;1;0.6
3202;0.000037483;2;1;0.6
410;0.000041937;2;1;0.6
486;0.000035999;2;1;0.6
1;0.425736975;2;1;0.6
31;0.652185789;2;1;0.6
3202;0.795706583;2;1;0.6
3202;0.878382937;2;1;0.6
1449;0.000020783;2;1;0.6
253;0.613849743;2;1;0.6
57948;1.000000000;2;1;0.6
35;0.000033446;2;1;0.6
216;0.000041468;2;1;0.6
44;0.840583852;2;1;0.6
15;0.342881128;2;1;0.6
63;0.000028391;2;1;0.6
3863;0.212801309;2;1;0.6
434;0.631593128;2;1;0.6
3863;0.000044906;2;1;0.6
324;0.000023381;2;1;0.6
57948;1.000000000;2;1;0.6
237;0.000025847;2;1;0.6
76;0.180965980;2;1;0.6
0;0.000047528;2;1;0.6
3863;0.082833396;2;1;0.6
3863;0.100040415;2;1;0.6
57948;1.000000000;2;1;0.6
96;0.469901177;2;1;0.6
677;0.141830337;2;1;0.6
57948;1.000000000;2;1;0.6
2001;0.748526590;2;1;0.6
2;0.000032333;2;1;0.6
227;0.506022143;2;1;0.6
8;0.353556029;2;1;0.6
564;0.138924181;2;1;0.6
33;0.497165438;2;1;0.6
546;0.000037855;2;1;0.6
95;0.026230147;2;1;0.6
154;0.000028577;2;1;0.6
57948;1.000000000;2;1;0.6
142;0.123742561;2;1;0.6
1;0.384495518;2;1;0.6
2;0.193293580;2;1;0.6
10;0.504072200;2;1;0.6
498;0.398360122;2;1;0.6
57948;1.000000000;2;1;0.6
1444;0.602885847;2;1;0.6
9;0.547059957;2;1;0.6
273;0.000040706;2;1;0.6
410;0.475269531;2;1;0.6
65;0.561419656;2;1;0.6
57948;1.000000000;2;1;0.6
140;0.794598635;2;1;0.6
3794;0.469901356;2;1;0.6
57948;1.000000000;2;1;0.6
4;0.306905222;2;1;0.6
263;0.343646152;2;1;0.6
191;0.921351146;2;1;0.6
263;0.808227150;2;1;0.6
3973;0.484390692;2;1;0.6
677;0.180888520;2;1;0.6
53;0.159765625;2;1;0.6
547;0.494635284;2;1;0.6
6;0.095264427;2;1;0.6
2001;0.906338278;2;1;0.6
455;0.321856950;2;1;0.6
117;0.143804779;2;1;0.6
3334;0.752484250;2;1;0.6
245;0.202275371;2;1;0.6
2;0.000032760;2;1;0.6
198;0.449684650;2;1;0.6
6;0.246417687;2;1;0.6
125;0.000039273;2;1;0.6
26;0.000030916;2;1;0.6
232;0.574278606;2;1;0.6
198;0.435560943;2;1;0.6
210;0.491117059;2;1;0.6
6;0.275883978;2;1;0.6
63;0.423199218;2;1;0.6
2;0.918890013;2;1;0.6
785;0.000036360;2;1;0.6
11;0.014880216;2;1;0.6
623;0.000045641;1;0;0.7
2;0.154455245;1;0;0.7
1366;0.000061235;1;0;0.7
4926;1.000000000;1;0;0.7
1;0.397687787;1;0;0.7
422;0.868140922;1;0;0.7
2;0.281278461;1;0;0.7
128;0.000020783;1;0;0.7
70;0.601677771;1;0;0.7
168;0.000045138;1;0;0.7
30;0.294783061;1;0;0.7
95;0.000046021;1;0;0.7
1;0.367675946;1;0;0.7
3;0.685026890;1;0;0.7
262;0.274147774;1;0;0.7
43;0.000054365;1;0;0.7
7;0.708348990;1;0;0.7
5;0.874790187;1;0;0.7
4926;1.000000000;1;0;0.7
1;0.139237031;1;0;0.7
623;0.000045400;1;0;0.7
1;0.272546357;1;0;0.7
4926;1.000000000;1;0;0.7
6;0.506515803;1;0;0.7
1;0.331983077;1;0;0.7
29;0.916670656;1;0;0.7
1;0.219260074;1;0;0.7
136;0.000029672;1;0;0.7
37;0.000058353;1;0;0.7
2;0.430141499;1;0;0.7
128;0.000020783;1;0;0.7
90;0.000045463;1;0;0.7
116;0.000033401;1;0;0.7
292;0.000076080;1;0;0.7
468;0.000064204;1;0;0.7
226;0.741941518;1;0;0.7
62;0.178271745;1;0;0.7
31;0.000058787;1;0;0.7
2;0.096189193;1;0;0.7
50;0.000034515;1;0;0.7
1;0.000035645;1;0;0.7
184;0.000032659;1;0;0.7
120;0.000044813;1;0;0.7
4926;1.000000000;1;0;0.7
7;0.188095428;1;0;0.7
321;0.000033030;1;0;0.7
4926;1.000000000;1;0;0.7
19;0.361719062;1;0;0.7
34;0.000034043;1;0;0.7
90;0.000045310;1;0;0.7
46;0.320639762;1;0;0.7
1;0.212649245;1;0;0.7
7;0.452018816;1;0;0.7
1;0.395511624;1;0;0.7
14;0.184100101;1;0;0.7
7;0.128505175;1;0;0.7
587;0.710362725;1;0;0.7
