,strategy,rate,iteration,total_correctness,avg_correctness
215,1,20,21,227761.02398077238,2372.510666466379
216,1,20,22,535002.0595996293,5879.143512083838
217,1,20,25,461871.6608153698,5189.569222644604
218,1,20,41,0.0,0.0
219,1,20,39,40417.533273001456,4041.7533273001454
220,1,20,34,225534.49215850874,4337.201772279014
221,1,20,1,1143855.378144957,6536.316446542611
222,1,20,38,157038.37800420204,6827.755565400089
223,1,20,43,0.0,0.0
224,1,20,42,65363.6022464449,5027.969403572684
225,1,20,31,352375.3823772305,4404.692279715381
226,1,20,46,1453.8546413250003,1453.8546413250003
227,1,20,40,41327.182685402695,1475.9708101929534
228,1,20,44,67482.4880883896,6748.24880883896
229,1,20,14,1019559.1959437988,5601.9736040868065
230,1,20,50,9651.243371754652,4825.621685877326
231,1,20,52,17530.681538034092,8765.340769017046
232,1,20,54,17789.03320259296,8894.51660129648
233,1,20,55,0.0,0.0
234,1,20,56,12801.597109887252,6400.798554943626
235,1,20,57,0.0,0.0
236,1,20,48,127416.56592338944,3267.0914339330625
237,1,20,59,0.0,0.0
238,1,20,45,202909.57601203522,4058.1915202407044
239,1,20,36,667159.0949595456,5702.214486833724
240,1,20,49,275453.41602024744,6558.414667148749
241,1,20,60,8697.500700262564,8697.500700262564
242,1,20,61,18431.907926701027,6143.969308900342
243,1,20,4,412672.25626586366,5032.588491047118
244,1,20,62,16219.01493848566,8109.50746924283
245,1,20,64,0.0,0.0
246,1,20,63,17000.634648388208,1888.9594053764677
247,1,20,66,0.0,0.0
248,1,20,65,38106.41018717647,5443.772883882353
249,1,20,69,0.0,0.0
250,1,20,35,203518.07754151625,1403.572948562181
251,1,20,71,6702.626690645862,3351.313345322931
252,1,20,72,10788.132417043733,10788.132417043733
253,1,20,58,70210.76593688088,1493.846083763423
254,1,20,73,11794.003924226014,1474.2504905282517
255,1,20,7,107223.79725700269,6307.282191588393
256,1,20,77,0.0,0.0
257,1,20,51,594443.5847640195,6461.343312652386
258,1,20,76,25538.62215293781,6384.655538234452
259,1,20,78,1783.3853507493536,1783.3853507493536
260,1,10,96,602116.6377674289,1881.6144930232153
261,1,20,3,1853311.0351743565,8953.193406639404
262,1,20,8,18621.79972084312,4655.44993021078
263,1,20,81,0.0,0.0
264,1,20,67,266796.8435515277,5130.708529837071
265,1,20,84,5680.984295054157,5680.984295054157
266,1,20,70,356081.8988952339,7740.910845548564
267,1,20,79,37987.13564037788,1055.1982122327188
268,1,20,80,299472.8848713868,6654.952997141929
269,1,20,74,135202.84583313105,1959.4615338134936
270,1,20,90,18446.601120584073,6148.867040194691
271,1,20,86,371598.2722575394,7906.346218245519
272,1,20,91,35784.26933316508,5964.044888860847
273,1,20,87,397588.00095880305,5846.882367041221
274,1,20,83,239422.1677850228,3420.3166826431825
275,1,20,68,969987.6591624611,7080.201891696796
276,1,20,94,130130.88145096623,5422.120060456927
277,1,20,89,501563.78981795046,5451.780324108157
278,1,20,9,538190.0712332783,5786.990013261056
279,1,20,88,1030529.1989967675,9721.973575441203
280,1,20,82,1015214.3313360609,7691.017661636825
281,1,20,97,35299.50397407425,980.5417770576181
282,1,20,95,319298.7449819817,5505.1507755514085
283,1,20,93,787432.2808235545,9721.386183006845
284,1,20,96,452151.0636747176,5872.091736035294
285,1,30,11,171286.1534297658,6117.362622491636
286,1,20,99,405894.0113066145,7248.107344760973
287,1,20,75,1887290.3399906082,9728.300721601074
288,1,30,16,5716.079852241729,5716.079852241729
289,1,30,18,4411.4188429138385,4411.4188429138385
290,1,30,13,154902.10526652404,3602.3745410819542
291,1,20,92,528506.229071596,3914.8609560858968
292,1,30,15,35299.50397407425,980.5417770576181
293,1,30,14,582374.6076961844,10040.941512003179
294,1,30,20,96600.6217424397,3864.024869697588
295,1,30,23,21567.377081461396,10783.688540730698
296,1,30,25,0.0,0.0
297,1,30,17,214714.19867361884,1917.0910595858825
298,1,20,85,1401189.6688587202,5170.441582504503
299,1,30,28,35553.26237613679,8888.315594034197
300,1,30,100,1464937.884705386,7669.831857096261
301,1,30,29,95885.20291741024,10653.911435267804
302,1,30,27,75729.85794454059,2046.752917420016
303,1,30,22,678842.5876369358,5752.903285058777
304,1,30,31,0.0,0.0
305,1,30,33,18482.853534255966,6160.951178085322
306,1,30,30,202789.00410414935,9217.68200473406
307,1,30,24,621023.1799606385,4704.721060307867
308,1,30,2,1081219.9624692022,6286.162572495362
309,1,20,98,560528.6637394206,1773.824885251331
310,1,30,37,0.0,0.0
311,1,30,34,196892.02650592392,6152.875828310122
312,1,30,36,111058.1895444838,5288.48521640399
313,1,30,26,916670.3914454676,6321.864768589432
314,1,30,4,0.0,0.0
315,1,30,10,584289.0648054456,1831.627162399516
316,1,30,38,143141.9805634422,5505.460790901623
317,1,30,41,0.0,0.0
318,1,30,39,137185.82528212192,3517.585263644152
319,1,30,40,31549.87759558411,5258.312932597351
320,1,30,32,540918.5662092902,5151.605392469431
321,1,30,44,13247.858565551014,1471.9842850612238
322,1,30,43,72335.74717983848,6575.977016348953
323,1,30,47,22827.10732808761,11413.553664043806
324,1,30,45,80824.41255760283,5773.17232554306
325,1,30,5,11473.876093801404,11473.876093801404
326,1,30,42,155210.30713467547,5173.676904489183
327,1,30,21,2760822.449468192,9721.205807986593
328,1,30,51,58441.15230334613,9740.192050557687
329,1,30,19,1539794.6939062618,4983.154349211203
330,1,30,50,168520.19803451136,5811.041311534875
331,1,30,57,8172.73288067178,4086.36644033589
332,1,30,55,35639.82174412981,1425.5928697651925
333,1,30,35,851300.9871339578,5637.75488168184
334,1,30,58,86302.25431855339,10787.781789819173
335,1,30,12,3398028.0874668723,8148.74841119154
336,1,30,53,82172.68602815423,1786.3627397424832
337,1,30,46,369161.7382747072,4243.238370973646
338,1,30,60,0.0,0.0
339,1,30,56,221289.862572165,5980.807096545
340,1,30,6,150806.94638419675,6556.823755834642
341,1,30,52,285727.9674267099,3759.5785187724987
342,1,30,64,12879.90989011069,6439.954945055345
343,1,100,27,13708649.397662194,4723.862645645139
344,1,30,63,29541.324104236643,4923.554017372774
345,1,30,69,0.0,0.0
346,1,30,61,41327.182685402695,1475.9708101929534
347,1,30,68,37552.8931765161,5364.699025216586
348,1,30,7,30549.986526111315,3818.7483157639144
349,1,30,54,595283.1839825987,6012.961454369684
350,1,30,62,87604.3979931707,1991.009045299334
351,1,30,73,14029.349445175627,4676.449815058542
352,1,30,67,162801.85959717297,5087.558112411655
353,1,30,75,35614.70882702139,8903.677206755348
354,1,30,72,117402.3300762575,4891.763753177395
355,1,30,65,280336.57407439547,4833.389208179232
356,1,30,74,97363.21446993024,6954.515319280732
357,1,30,78,21106.167320653214,2345.1297022948015
358,1,30,80,0.0,0.0
359,1,30,71,179725.97167645878,4608.358248114328
360,1,30,59,933664.7892773157,9725.674888305371
361,1,30,79,89673.97245858196,5604.623278661373
362,1,30,3,2471537.674800178,7422.035059459994
363,1,30,8,135349.10132866044,10411.46933297388
364,1,30,82,0.0,0.0
365,1,30,84,23875.06659858599,5968.766649646497
366,1,30,85,24589.47495934826,6147.368739837065
367,1,30,83,79521.06183681384,4970.066364800865
368,1,20,53,3084803.432086127,3832.053952902021
369,1,30,81,127293.2680460236,4243.108934867453
370,1,30,70,456958.7601112701,4861.263405439044
371,1,30,90,88628.68757864123,7385.723964886769
