,strategy,rate,iteration,total_correctness,avg_correctness
54,3,100,6,250976.42797573155,633.7788585245746
55,3,100,60,142381.89801425676,545.5245134645853
56,3,100,61,81794.19406588486,517.6847725688915
57,3,100,62,889399.3856644682,710.3828958981375
58,3,100,63,55277.25121467339,564.0535838231979
59,3,100,64,881449.4736668532,507.747392665238
60,3,100,65,11639.990789549114,554.2852756928149
61,3,100,66,461827.4328923261,598.9979674349236
62,3,100,67,291038.77313958015,558.6156874080233
63,3,100,68,511139.06728253304,500.62592290159944
64,3,100,69,482929.53356107743,588.2211127418726
65,3,100,7,406627.28883064195,530.8450245830835
66,3,100,70,305018.4989083389,585.4481744881745
67,3,100,71,70837.6956011795,498.85701127591193
68,3,100,72,73857.48287143331,586.1704989796294
69,3,100,73,12231.754153906306,582.4644835193479
70,3,100,74,406627.28883064195,530.8450245830835
71,3,100,75,545885.0211361228,519.8904963201169
72,3,100,76,62102.774679593924,564.5706789053993
73,3,100,77,360808.46493121143,508.180936522833
74,3,100,78,134952.31958106806,441.02065222571264
75,3,100,79,828981.5728949205,468.08671535568635
76,3,100,8,134952.31958106806,441.02065222571264
77,3,100,80,828981.5728949205,468.08671535568635
78,3,100,81,31915.534881367057,613.7602861801357
79,3,100,82,753545.6313423403,592.8761851631316
80,3,100,83,27020.90510329618,375.2903486568914
81,3,100,84,142381.89801425676,545.5245134645853
82,3,100,85,209307.2551069837,571.8777461939445
83,3,100,86,305018.4989083389,585.4481744881745
84,3,100,87,60618.08330309161,496.86953527124274
85,3,100,88,565695.0492214252,538.7571897346907
86,3,100,89,565695.0492214252,538.7571897346907
87,3,100,9,60618.08330309161,496.86953527124274
88,3,100,90,32989.27994720769,659.7855989441538
89,3,100,91,81582.61306246216,497.45495769794
90,3,100,92,81794.19406588486,517.6847725688915
91,3,100,93,85798.59236684782,640.2880027376704
92,3,100,94,745636.6092019229,558.111234432577
93,3,100,95,32815.73152936012,565.78847464414
94,3,100,96,11639.990789549114,554.2852756928149
95,3,100,97,209307.2551069837,571.8777461939445
96,3,100,98,32815.73152936012,565.78847464414
97,3,100,99,1148492.2826777415,550.5715640832893
98,3,10,100,828981.5728949205,468.08671535568635
99,3,10,17,86998.03187940115,564.9222849311764
100,3,10,18,40998.40094165341,539.4526439691239
101,3,10,23,63535.547300433376,496.37146328463575
102,3,10,25,227912.00278006302,626.1318757694039
103,3,10,26,86668.54924305111,465.95994216694146
104,3,10,3,828981.5728949205,468.08671535568635
105,3,10,34,2644.0474792785008,661.0118698196252
106,3,10,36,75933.10379588619,558.3316455579867
107,3,10,41,2721.6653807155717,680.4163451788929
108,3,10,45,4865.990013900981,608.2487517376226
109,3,10,46,33184.74728070235,474.0678182957479
110,3,10,47,32051.287137555155,890.3135315987543
111,3,10,48,27387.946936617212,720.7354457004529
112,3,10,56,10603.297616362157,530.1648808181078
113,3,10,60,13427.966094559302,479.57021766283225
114,3,10,61,5879.186757764989,489.9322298137491
115,3,10,64,141597.25876162024,536.3532528849252
116,3,10,65,3177.1849603439805,529.5308267239967
117,3,10,70,29893.437886875538,427.0491126696505
118,3,10,72,46950.037322970056,384.83637149975453
119,3,10,79,142806.1369476506,549.2543728755793
120,3,10,80,16252.485031268774,541.7495010422924
121,3,10,81,420617.06072340155,589.9257513652195
122,3,10,82,108021.94147473057,580.7631262082289
123,3,10,83,69230.6582825818,596.8160196774294
124,3,10,85,33771.983325265406,544.7094084720227
125,3,10,88,2481.2403872094965,620.3100968023741
126,3,10,89,6780.190505826125,847.5238132282657
127,3,10,92,30513.63049196854,526.0970774477335
128,3,10,97,29382.502792468185,565.0481306243881
129,3,10,98,9242.949750590447,543.7029265053204
130,3,20,1,31109.710521237204,324.0594845962209
131,3,20,10,139039.94471422146,543.1247840399276
132,3,20,11,15636.859006704171,459.90761784424035
133,3,20,14,62390.666803669825,663.7304979113811
134,3,20,15,221675.84135014933,536.7453785717902
135,3,20,16,55249.94817834832,613.8883130927591
136,3,20,17,114345.25621349666,879.5788939499743
137,3,20,18,73245.05708716267,600.3693203865793
138,3,20,19,58001.35368374402,591.8505477933063
139,3,20,21,6653.907338326608,554.492278193884
140,3,20,22,124699.45787369797,402.25631572160637
141,3,20,24,10909.91153476173,545.4955767380865
142,3,20,25,70837.6956011795,498.85701127591193
143,3,20,29,69409.71504956014,533.9208849966165
144,3,20,3,23064.425195668347,720.7632873646359
145,3,20,30,243870.2143091721,555.5130166495948
146,3,20,31,433385.49110229284,539.0366804754887
147,3,20,32,23502.655987968687,559.5870473325878
148,3,20,33,19471.515658040764,721.1672465941024
149,3,20,35,19403.527262215004,303.18011347210944
150,3,20,37,29893.437886875538,427.0491126696505
151,3,20,4,8184.99548693531,511.56221793345685
152,3,20,40,340140.86180148355,783.7347046117133
153,3,20,41,193585.338948631,486.3953239915351
154,3,20,46,57548.55288658821,612.2186477296618
155,3,20,47,29653.233473328473,644.6355102897494
156,3,20,49,59881.73056632747,598.8173056632746
157,3,20,50,126018.52831130006,567.6510284292796
158,3,20,51,100663.49510533447,535.4441229007152
159,3,20,52,80836.50534410276,524.9123723643036
160,3,20,53,58001.35368374402,591.8505477933063
161,3,20,54,10603.297616362157,530.1648808181078
162,3,20,56,19471.515658040764,721.1672465941024
163,3,20,57,8066.010603535744,672.1675502946454
164,3,20,58,122210.60542264968,560.5991074433472
165,3,20,59,75057.88253064943,577.3683271588417
166,3,20,6,4716.213484991289,786.0355808318815
167,3,20,60,162877.63171530236,542.9254390510079
168,3,20,61,83775.38985680226,573.8040401150839
169,3,20,62,19403.527262215004,303.18011347210944
170,3,20,64,8184.99548693531,511.56221793345685
171,3,20,66,58587.363210385796,430.7894353704838
172,3,20,67,2222.7780995841526,555.6945248960382
173,3,20,68,18697.683992537684,492.04431559309694
174,3,20,70,50435.96412499653,536.5528098403886
175,3,20,71,552575.8119287338,626.5031881278161
176,3,20,74,25081.321349104866,464.4689138723123
177,3,20,76,78960.05861718558,705.0005233677284
178,3,20,78,366758.8751197402,702.6032090416479
179,3,20,79,11639.990789549114,554.2852756928149
180,3,20,80,152815.01476430954,439.12360564456765
181,3,20,81,46950.037322970056,384.83637149975453
182,3,20,83,27020.90510329618,375.2903486568914
183,3,20,85,55249.94817834832,613.8883130927591
184,3,20,86,22936.91703054077,458.73834061081544
185,3,20,87,149932.18896353824,480.5518877036482
186,3,20,89,44883.55386900818,712.4373630001298
187,3,20,9,15856.129187689243,566.2903281317587
188,3,20,90,23502.655987968687,559.5870473325878
189,3,20,91,511139.06728253304,500.62592290159944
190,3,20,94,78327.75429843341,543.9427381835653
191,3,20,97,11609.161579885395,725.5725987428372
192,3,20,98,9242.949750590447,543.7029265053204
193,3,30,1,3013.5047623891664,753.3761905972916
194,3,30,10,21042.175852350178,478.2312693715949
195,3,30,11,49636.17739079889,451.23797627998994
196,3,30,13,11696.186311246409,556.9612529164957
197,3,30,17,1508421.2212239045,619.9840613332941
198,3,30,18,23502.655987968687,559.5870473325878
199,3,30,19,8693.783760070059,482.9879866705588
200,3,30,2,110781.49943452273,565.2117318087894
201,3,30,20,41210.37216892464,710.5236580849075
202,3,30,21,88891.3471307598,493.84081739310994
203,3,30,24,9242.949750590447,543.7029265053204
204,3,30,25,13526.182795655528,483.0779569876974
205,3,30,26,65209.85852103847,652.0985852103847
206,3,30,28,33585.8774709996,699.705780645825
207,3,30,29,80224.09808893323,542.0547168171164
208,3,30,3,228673.41071623404,564.6257054721829
209,3,30,30,4375.130192368298,729.1883653947162
210,3,30,31,250976.42797573155,633.7788585245746
211,3,30,32,272001.0657962031,629.6320967504702
212,3,30,34,84825.09729775401,476.5454904368203
213,3,30,37,332714.75064662506,523.9602372387797
214,3,30,39,166536.29133274194,507.73259552665223
215,3,30,40,39020.192413863566,527.2998974846428
216,3,30,43,881360.3271168475,530.9399560944864
217,3,30,44,2644.0474792785008,661.0118698196252
218,3,30,46,81794.19406588486,517.6847725688915
219,3,30,49,81794.19406588486,517.6847725688915
220,3,30,5,58316.07210799102,520.6792152499198
221,3,30,50,9153.82678210686,572.1141738816788
222,3,30,51,753545.6313423403,592.8761851631316
223,3,30,53,43896.837827071955,593.2005111766481
224,3,30,58,243870.2143091721,555.5130166495948
225,3,30,59,40826.47725474116,583.2353893534452
226,3,30,61,136953.06542532254,492.6369259903688
227,3,30,62,142788.67175959316,368.96297612297974
228,3,30,63,730120.377916811,555.647167364392
229,3,30,64,236302.09519449365,599.751510645923
230,3,30,66,142381.89801425676,545.5245134645853
231,3,30,67,75057.88253064943,577.3683271588417
232,3,30,68,677694.8743541165,493.2277105925157
233,3,30,7,57319.78980101904,427.7596253807391
234,3,30,70,56960.19585566661,537.3603382610057
235,3,30,72,220197.42151632166,507.3673306827688
236,3,30,73,19578.76278449383,575.8459642498185
237,3,30,74,271694.38373898756,551.1042266510904
238,3,30,76,119806.33857387569,559.8427036162416
239,3,30,77,33585.8774709996,699.705780645825
240,3,30,78,32700.269634176697,583.9333863245839
241,3,30,79,183016.56635323865,484.1708104583033
242,3,30,8,65163.699111363196,603.367584364474
243,3,30,81,496362.77780489816,562.7695893479571
244,3,30,82,305018.4989083389,585.4481744881745
245,3,30,83,1050657.0757151244,659.9604746954299
246,3,30,84,250976.42797573155,633.7788585245746
247,3,30,85,101723.33635552213,535.3859808185375
248,3,30,87,63535.547300433376,496.37146328463575
249,3,30,88,43662.086701606546,559.7703423282891
250,3,30,92,8693.783760070059,482.9879866705588
251,3,30,93,18389.352085711525,766.2230035713136
252,3,30,94,78960.05861718558,705.0005233677284
253,3,30,95,57319.78980101904,427.7596253807391
254,3,30,96,340140.86180148355,783.7347046117133
255,3,30,98,2486.1640074422558,497.2328014884512
256,3,40,1,15856.129187689243,566.2903281317587
257,3,40,10,7541.563785711458,538.6831275508184
258,3,40,100,850379.1932506054,721.8838652382049
259,3,40,11,4375.130192368298,729.1883653947162
260,3,40,15,62102.774679593924,564.5706789053993
261,3,40,16,91261.64656978236,530.5909684289672
262,3,40,17,8693.783760070059,482.9879866705588
263,3,40,18,19344.38940059253,690.8710500211618
264,3,40,19,23502.655987968687,559.5870473325878
265,3,40,2,106348.00555380278,708.9867036920185
266,3,40,21,2486.1640074422558,497.2328014884512
267,3,40,24,420617.06072340155,589.9257513652195
268,3,40,25,18263.068918211997,652.2524613647141
269,3,40,26,2644.0474792785008,661.0118698196252
270,3,40,27,9153.82678210686,572.1141738816788
271,3,40,29,52615.48452861648,515.8380836138871
272,3,40,30,75009.46406998973,474.74344348094763
273,3,40,31,8184.99548693531,511.56221793345685
274,3,40,32,142788.67175959316,368.96297612297974
275,3,40,33,189606.13252080177,481.23383888528366
276,3,40,34,176490.57304802106,658.5469143582875
277,3,40,35,44883.55386900818,712.4373630001298
278,3,40,36,2453.236560655961,613.3091401639903
279,3,40,37,39020.192413863566,527.2998974846428
280,3,40,38,45675.74778712164,585.5865100913031
281,3,40,39,55249.94817834832,613.8883130927591
282,3,40,4,50902.12102230509,553.2839241554901
283,3,40,40,340140.86180148355,783.7347046117133
284,3,40,41,31804.81582674275,611.6310735912067
285,3,40,45,162877.63171530236,542.9254390510079
286,3,40,46,13236.9687448663,551.5403643694292
287,3,40,47,51301.02133614777,413.71791400119173
288,3,40,48,120520.3198098432,519.4841371113931
289,3,40,49,176843.31798864645,520.1274058489602
290,3,40,5,44869.74365272953,509.8834505991992
291,3,40,50,41155.62239284571,501.89783405909407
292,3,40,51,114239.84483281152,559.999239376527
293,3,40,52,75009.46406998973,474.74344348094763
294,3,40,53,2216350.872570098,571.6664618442347
295,3,40,54,889399.3856644682,710.3828958981375
296,3,40,55,371608.03031368635,512.5628004326709
297,3,40,56,56728.394993408205,472.7366249450684
298,3,40,57,184078.27862591745,617.7123443822733
299,3,40,58,16450.509978184084,483.8385287701201
300,3,40,6,15856.129187689243,566.2903281317587
301,3,40,60,340140.86180148355,783.7347046117133
302,3,40,62,2644.0474792785008,661.0118698196252
303,3,40,64,114345.25621349666,879.5788939499743
304,3,40,65,250976.42797573155,633.7788585245746
305,3,40,67,139531.03696884625,471.38863840826434
306,3,40,69,38370.49027448318,518.5201388443672
307,3,40,70,161839.00361366614,543.0839047438461
308,3,40,71,231537.6058288282,438.5181928576292
309,3,40,72,175721.37763598395,552.58294854083
310,3,40,73,32051.287137555155,890.3135315987543
311,3,40,74,659674.3243370516,564.7896612474757
312,3,40,75,831017.953744239,581.1314361847825
313,3,40,77,4716.213484991289,786.0355808318815
314,3,40,78,4375.130192368298,729.1883653947162
315,3,40,81,44883.55386900818,712.4373630001298
316,3,40,82,45161.65232415901,513.200594592716
317,3,40,84,63535.547300433376,496.37146328463575
318,3,40,86,143412.980383048,689.4854826108077
319,3,40,87,41901.754539775946,698.3625756629324
320,3,40,88,828981.5728949205,468.08671535568635
321,3,40,89,142276.69049971236,547.2180403835091
322,3,40,92,240169.92248284532,439.8716528989841
323,3,40,93,343018.66692973097,641.1563867845439
324,3,40,94,86266.90047820672,484.64550830453214
325,3,40,96,162396.91389939352,537.7381254946805
326,3,40,97,60618.08330309161,496.86953527124274
327,3,40,99,53490.55088349688,660.377171401196
328,3,50,1,62102.774679593924,564.5706789053993
329,3,50,10,434217.8223419776,552.4399775343227
330,3,50,100,67464.88138794656,468.5061207496289
331,3,50,11,162877.63171530236,542.9254390510079
332,3,50,12,227912.80430117718,537.5301988235311
333,3,50,13,328348.2856991442,524.5180282733933
334,3,50,14,35514.60914818804,479.9271506511898
335,3,50,15,9153.82678210686,572.1141738816788
336,3,50,16,25684.129392110764,675.8981418976517
337,3,50,18,37490.75230018634,604.6895532288119
338,3,50,19,43896.837827071955,593.2005111766481
339,3,50,2,25261.627543040453,631.5406885760113
340,3,50,21,62102.774679593924,564.5706789053993
341,3,50,22,44883.55386900818,712.4373630001298
342,3,50,24,233585.1630905255,482.613973327532
343,3,50,25,29802.22676697095,551.8930882772398
344,3,50,27,304557.15945914655,566.0913744593802
345,3,50,28,9242.949750590447,543.7029265053204
346,3,50,29,117150.07537932237,579.9508682144672
347,3,50,3,63535.547300433376,496.37146328463575
348,3,50,30,18389.352085711525,766.2230035713136
349,3,50,31,43662.086701606546,559.7703423282891
350,3,50,32,43896.837827071955,593.2005111766481
351,3,50,33,276624.07509537734,657.064311390445
352,3,50,34,30051.487542038773,406.101183000524
353,3,50,35,221675.84135014933,536.7453785717902
354,3,50,36,27020.90510329618,375.2903486568914
355,3,50,37,112908.81515891658,664.1695009348034
356,3,50,38,59942.85551107832,405.0192939937724
357,3,50,39,642175.0431903382,559.3859261239879
358,3,50,4,1539057.8595235324,580.3385593980138
359,3,50,40,259250.5488348475,540.105310072599
360,3,50,41,420617.06072340155,589.9257513652195
361,3,50,42,227912.00278006302,626.1318757694039
362,3,50,43,828981.5728949205,468.08671535568635
363,3,50,44,58001.35368374402,591.8505477933063
364,3,50,45,9153.82678210686,572.1141738816788
365,3,50,46,9242.949750590447,543.7029265053204
366,3,50,47,55277.25121467339,564.0535838231979
367,3,50,48,66426.92837802367,495.7233461046543
368,3,50,5,557154.1195844684,554.9343820562434
369,3,50,50,31687.651474904003,546.3388185328276
370,3,50,51,58293.96098970038,502.53414646293436
371,3,50,52,448063.9825645685,480.7553460993224
372,3,50,53,11609.161579885395,725.5725987428372
373,3,50,54,139531.03696884625,471.38863840826434
374,3,50,55,13236.9687448663,551.5403643694292
375,3,50,57,41210.37216892464,710.5236580849075
376,3,50,58,4375.130192368298,729.1883653947162
377,3,50,6,32051.287137555155,890.3135315987543
378,3,50,61,25684.129392110764,675.8981418976517
379,3,50,62,122367.5198447607,546.2835707355388
380,3,50,63,158047.89218419927,533.9455817033759
381,3,50,64,10619.499534330842,505.69045401575437
382,3,50,65,828981.5728949205,468.08671535568635
383,3,50,67,3013.5047623891664,753.3761905972916
384,3,50,68,60618.08330309161,496.86953527124274
385,3,50,7,177296.2293633299,587.073607163344
386,3,50,70,87671.80223633976,547.9487639771235
387,3,50,71,41901.754539775946,698.3625756629324
388,3,50,72,346412.77358294145,503.5069383472986
389,3,50,73,19742.73950392338,493.5684875980845
390,3,50,74,7305.150555096914,608.7625462580762
391,3,50,75,217412.0781941754,543.5301954854385
392,3,50,76,13988.096312217654,699.4048156108827
393,3,50,77,139531.03696884625,471.38863840826434
394,3,50,78,139531.03696884625,471.38863840826434
395,3,50,79,3013.5047623891664,753.3761905972916
396,3,50,8,43662.086701606546,559.7703423282891
397,3,50,80,209307.2551069837,571.8777461939445
398,3,50,81,32051.287137555155,890.3135315987543
399,3,50,82,2002510.2516826529,586.0433865035566
400,3,50,83,263214.6037097647,563.6287017339715
401,3,50,85,60234.397984817326,493.72457364604367
402,3,50,86,263214.6037097647,563.6287017339715
403,3,50,88,57319.78980101904,427.7596253807391
404,3,50,89,363486.88485410344,580.6499758052771
405,3,50,90,429533.6504172436,533.5821744313585
406,3,50,91,12992.818188108293,499.72377646570357
407,3,50,92,65163.699111363196,603.367584364474
408,3,50,95,41210.37216892464,710.5236580849075
409,3,50,96,218386.59614388752,606.6294337330208
410,3,50,98,108643.76000164906,610.3582022564555
411,3,50,99,50127.22228331404,391.61892408839094
412,3,60,1,32989.27994720769,659.7855989441538
413,3,60,10,511139.06728253304,500.62592290159944
414,3,60,100,27020.90510329618,375.2903486568914
415,3,60,11,325010.0186217562,647.430315979594
416,3,60,12,453213.4471789757,481.62959317638223
417,3,60,13,300626.54629084765,491.21984688047
418,3,60,14,5903.286049339552,393.55240328930347
419,3,60,15,39020.192413863566,527.2998974846428
420,3,60,16,57349.09080756396,486.00924413189796
421,3,60,17,340140.86180148355,783.7347046117133
422,3,60,19,97973.00696514384,494.81316649062546
423,3,60,2,85798.59236684782,640.2880027376704
424,3,60,20,27824.169429815287,515.2623968484312
425,3,60,21,41210.37216892464,710.5236580849075
426,3,60,22,263214.6037097647,563.6287017339715
427,3,60,23,2335170.3885495374,565.279687375826
428,3,60,24,64336.8204255663,494.89861865820234
429,3,60,25,186044.4108963043,620.1480363210143
430,3,60,26,178596.1509314994,534.7190147649683
431,3,60,27,171496.1783693021,560.4450273506604
432,3,60,28,303281.2582154391,482.1641625046727
433,3,60,29,41210.37216892464,710.5236580849075
434,3,60,3,2486.1640074422558,497.2328014884512
435,3,60,30,57319.78980101904,427.7596253807391
436,3,60,32,889399.3856644682,710.3828958981375
437,3,60,33,889399.3856644682,710.3828958981375
438,3,60,34,171496.1783693021,560.4450273506604
439,3,60,35,19471.515658040764,721.1672465941024
440,3,60,36,150149.73404811643,503.85816794669944
441,3,60,39,25135.344375540917,571.2578267168391
442,3,60,40,2453.236560655961,613.3091401639903
443,3,60,41,267891.0032439856,523.2246157109093
444,3,60,42,27387.946936617212,720.7354457004529
445,3,60,43,127853.70074494113,528.3210774584344
446,3,60,44,104041.33993039092,452.3536518712649
447,3,60,45,263214.6037097647,563.6287017339715
448,3,60,46,53490.55088349688,660.377171401196
449,3,60,47,85138.99865643804,512.8855340749279
450,3,60,48,232238.0228886325,558.2644780976742
451,3,60,49,31687.651474904003,546.3388185328276
452,3,60,5,11696.186311246409,556.9612529164957
453,3,60,50,349010.6309831645,491.5642689903725
454,3,60,51,4375.130192368298,729.1883653947162
455,3,60,52,134655.71204220253,575.4517608641133
456,3,60,53,27387.946936617212,720.7354457004529
457,3,60,54,379135.5302082981,506.86568209665523
458,3,60,55,43662.086701606546,559.7703423282891
459,3,60,56,561247.6765638291,537.5935599270393
460,3,60,57,60618.08330309161,496.86953527124274
461,3,60,58,221169.21927182804,547.4485625540298
462,3,60,6,100133.50204735655,654.4673336428533
463,3,60,60,7162.345427619184,716.2345427619184
464,3,60,61,108643.76000164906,610.3582022564555
465,3,60,62,250976.42797573155,633.7788585245746
466,3,60,63,2486.1640074422558,497.2328014884512
467,3,60,64,160714.61593587563,604.1902854732166
468,3,60,65,39032.879774436726,433.69866416040804
469,3,60,67,332824.9807960541,536.814485154926
470,3,60,68,53490.55088349688,660.377171401196
471,3,60,69,30051.487542038773,406.101183000524
472,3,60,7,85798.59236684782,640.2880027376704
473,3,60,70,45675.74778712164,585.5865100913031
474,3,60,71,482929.53356107743,588.2211127418726
475,3,60,72,231740.52122636937,647.3198916937691
476,3,60,73,420830.880695713,661.683774678794
477,3,60,75,41210.37216892464,710.5236580849075
478,3,60,76,108643.76000164906,610.3582022564555
479,3,60,77,73857.48287143331,586.1704989796294
480,3,60,78,214773.75548688715,556.4086929712103
481,3,60,79,535159.0351984495,587.4413119631718
482,3,60,80,19403.527262215004,303.18011347210944
483,3,60,81,32051.287137555155,890.3135315987543
484,3,60,82,55277.25121467339,564.0535838231979
485,3,60,83,11696.186311246409,556.9612529164957
486,3,60,84,30051.487542038773,406.101183000524
487,3,60,85,23064.425195668347,720.7632873646359
488,3,60,86,276624.07509537734,657.064311390445
489,3,60,87,572379.2455194772,582.2779710269351
490,3,60,88,32815.73152936012,565.78847464414
491,3,60,89,1517888.8299942147,615.2771909178008
492,3,60,90,850379.1932506054,721.8838652382049
493,3,60,91,336077.15032498294,570.5893893463208
494,3,60,92,761839.5482887238,516.1514554801652
495,3,60,94,332714.75064662506,523.9602372387797
496,3,60,95,18389.352085711525,766.2230035713136
497,3,60,96,524872.2206261046,606.0880145797975
498,3,60,97,27020.90510329618,375.2903486568914
499,3,60,98,57319.78980101904,427.7596253807391
500,3,60,99,32815.73152936012,565.78847464414
501,3,70,1,705568.160021669,563.5528434677867
502,3,70,10,745636.6092019229,558.111234432577
503,3,70,100,302247.3195461722,534.0058649225657
504,3,70,11,52934.7572330442,472.6317610093232
505,3,70,12,45675.74778712164,585.5865100913031
506,3,70,13,511139.06728253304,500.62592290159944
507,3,70,14,482929.53356107743,588.2211127418726
508,3,70,15,31915.534881367057,613.7602861801357
509,3,70,16,62102.774679593924,564.5706789053993
510,3,70,17,106469.54753744196,588.2295444057567
511,3,70,18,85137.70987198703,483.7369879090172
512,3,70,19,246782.700464235,487.7128467672629
513,3,70,2,305018.4989083389,585.4481744881745
514,3,70,20,5081.491733733202,508.1491733733202
515,3,70,21,188525.65128351378,620.150168695769
516,3,70,22,207679.3889151519,603.719153823116
517,3,70,23,63535.547300433376,496.37146328463575
518,3,70,24,82312.43372734658,501.9050837033328
519,3,70,25,243870.2143091721,555.5130166495948
520,3,70,26,220197.42151632166,507.3673306827688
521,3,70,27,521409.6668781348,624.4427148241135
522,3,70,28,466880.80624796246,526.9535059232082
523,3,70,29,413598.3245578226,594.2504663187107
524,3,70,3,289441.0619779458,537.9945389924643
525,3,70,30,303281.2582154391,482.1641625046727
526,3,70,31,671111.2936959454,567.7760521962313
527,3,70,32,55277.25121467339,564.0535838231979
528,3,70,33,106348.00555380278,708.9867036920185
529,3,70,34,13236.9687448663,551.5403643694292
530,3,70,36,339593.7125364047,508.3738211622825
531,3,70,37,535159.0351984495,587.4413119631718
532,3,70,38,70837.6956011795,498.85701127591193
533,3,70,39,714845.9163328102,561.1035450022058
534,3,70,4,125136.68635330387,437.54086137518834
535,3,70,40,453213.4471789757,481.62959317638223
536,3,70,41,63535.547300433376,496.37146328463575
537,3,70,42,142381.89801425676,545.5245134645853
538,3,70,43,289463.22593238496,476.09083212563314
539,3,70,44,294534.3528011207,516.7269347388083
540,3,70,45,8184.99548693531,511.56221793345685
541,3,70,46,11639.990789549114,554.2852756928149
542,3,70,47,106469.54753744196,588.2295444057567
543,3,70,48,63535.547300433376,496.37146328463575
544,3,70,5,83156.38023080246,494.9784537547765
545,3,70,50,70837.6956011795,498.85701127591193
546,3,70,51,2531179.612943211,589.6062457356653
547,3,70,52,250976.42797573155,633.7788585245746
548,3,70,53,291038.77313958015,558.6156874080233
549,3,70,54,235327.80750157553,504.99529506775866
550,3,70,56,29802.22676697095,551.8930882772398
551,3,70,57,12231.754153906306,582.4644835193479
552,3,70,58,541717.2036885148,493.36721647405716
553,3,70,59,171496.1783693021,560.4450273506604
554,3,70,6,19403.527262215004,303.18011347210944
555,3,70,60,226135.63064491653,525.8968154532943
556,3,70,61,171496.1783693021,560.4450273506604
557,3,70,62,27020.90510329618,375.2903486568914
558,3,70,63,11696.186311246409,556.9612529164957
559,3,70,64,9815.633227764309,490.7816613882154
560,3,70,65,361206.8783189949,509.4596309153666
561,3,70,66,361206.8783189949,509.4596309153666
562,3,70,67,134249.372576334,568.8532736285339
563,3,70,68,753545.6313423403,592.8761851631316
564,3,70,69,13988.096312217654,699.4048156108827
565,3,70,7,379650.6383251208,506.20085110016106
566,3,70,70,11696.186311246409,556.9612529164957
567,3,70,71,10619.499534330842,505.69045401575437
568,3,70,72,265342.32603070774,504.4530913131326
569,3,70,73,62760.63288356429,506.13413615777654
570,3,70,74,327491.2590089656,647.2159268951889
571,3,70,75,78960.05861718558,705.0005233677284
572,3,70,76,4716.213484991289,786.0355808318815
573,3,70,78,40476.98547003298,749.5738050006107
574,3,70,79,106348.00555380278,708.9867036920185
575,3,70,8,31915.534881367057,613.7602861801357
576,3,70,80,12231.754153906306,582.4644835193479
577,3,70,81,482929.53356107743,588.2211127418726
578,3,70,82,246336.01512358987,572.8744537757904
579,3,70,83,218386.59614388752,606.6294337330208
580,3,70,86,66695.1374438141,574.9580814121906
581,3,70,87,88891.3471307598,493.84081739310994
